TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,TransactionAmount_Binned,CustomerAge_Binned,Target
137.23,2023-04-07 16:50:22,Debit,Fresno,Branch,64.0,Doctor,63.0,1.0,13847.99,2024-11-04 8:08:41,0,3,0
870.3,2023-08-28 17:56:39,Debit,San Jose,ATM,51.0,Retired,229.0,1.0,3688.98,2024-11-04 8:08:54,4,2,2
458.94,2023-07-18 18:06:23,Debit,Detroit,Branch,52.0,Engineer,180.0,1.0,5619.95,2024-11-04 8:08:35,2,2,2
757.15,2023-01-17 16:53:08,Debit,Raleigh,Online,53.0,Engineer,37.99999999999999,1.0,4702.86,2024-11-04 8:08:06,4,2,0
5.64,2023-03-08 16:57:30,Debit,Boston,Online,44.67844382691544,Doctor,47.0,1.0,12703.24,2024-11-04 8:11:10,0,2,0
7.48,2023-07-03 16:46:20,Debit,San Antonio,ATM,55.0,Engineer,29.000000000000004,1.0,5113.438123505977,2024-11-04 8:12:21,0,2,2
170.97,2023-05-01 17:04:30,Debit,Nashville,Branch,26.0,Student,292.0,1.0,1265.27,2024-11-04 8:07:51,0,0,0
659.15,2023-01-31 16:02:23,Debit,Boston,ATM,22.0,Student,204.0,1.0,1241.59,2024-11-04 8:06:24,3,0,0
31.53,2023-12-20 17:15:14,Debit,Kansas City,Online,25.0,Student,283.0,1.0,874.93,2024-11-04 8:06:33,0,0,1
250.01,2023-11-06 16:28:15,Debit,Kansas City,ATM,62.0,Retired,88.0,1.0,1541.48,2024-11-04 8:12:10,1,3,1
554.15,2023-04-18 17:17:37,Debit,Raleigh,ATM,49.0,Doctor,107.99999999999999,1.0,14817.22,2024-11-04 8:12:11,3,2,0
28.38,2023-05-18 16:24:16,Debit,Sacramento,Branch,55.0,Doctor,98.0,1.0,173.7,2024-11-04 8:08:56,0,2,2
16.8,2023-11-27 17:01:48,Debit,San Diego,ATM,49.0,Doctor,94.0,1.0,11847.07,2024-11-04 8:09:51,0,2,1
896.79,2023-11-06 16:35:59,Debit,Dallas,Online,33.0,Doctor,168.00000000000003,1.0,11146.74,2024-11-04 8:06:45,4,1,1
159.0,2023-03-06 18:04:32,Debit,Las Vegas,ATM,49.0,Engineer,37.99999999999999,1.0,369.79,2024-11-04 8:08:35,0,2,0
203.99,2023-01-20 16:34:35,Debit,Philadelphia,Online,52.0,Retired,215.0,1.0,4840.31,2024-11-04 8:09:52,1,2,0
50.99,2023-10-31 16:45:07,Debit,Detroit,Branch,29.0,Doctor,75.99999999999999,1.0,1334.6,2024-11-04 8:10:00,0,0,1
299.92,2023-10-09 18:41:21,Debit,Denver,ATM,27.0,Student,122.0,1.0,1368.0,2024-11-04 8:08:59,1,0,1
77.54,2023-02-01 17:12:47,Debit,Phoenix,Online,67.0,Retired,73.0,1.0,4536.38,2024-11-04 8:10:22,0,3,0
18.35,2023-09-18 16:40:59,Debit,Nashville,Branch,21.0,Student,78.0,1.0,1293.39,2024-11-04 8:10:06,0,0,1
65.11,2023-09-07 16:47:49,Debit,Nashville,ATM,34.0,Engineer,150.0,1.0,8485.14,2024-11-04 8:08:55,0,1,2
137.48,2023-11-27 17:34:33,Debit,Seattle,Branch,55.0,Doctor,47.0,1.0,14273.42,2024-11-04 8:08:46,0,2,1
398.36,2023-06-27 16:52:00,Debit,Columbus,ATM,22.0,Student,56.0,1.0,1863.7,2024-11-04 8:09:08,2,0,2
469.46,2023-11-08 18:24:56,Debit,New York,ATM,20.0,Student,149.0,1.0,8640.56,2024-11-04 8:09:58,2,0,1
37.58,2023-04-17 18:22:37,Debit,Indianapolis,ATM,57.0,Doctor,182.0,1.0,259.44,2024-11-04 8:12:14,0,3,0
160.24,2023-08-08 17:06:41,Debit,Washington,ATM,31.0,Engineer,15.0,1.0,5526.97,2024-11-04 8:09:07,0,1,2
165.91,2023-03-15 17:40:16,Debit,Jacksonville,ATM,26.0,Student,84.00000000000001,1.0,587.1199999999999,2024-11-04 8:09:22,0,0,0
211.36,2023-09-14 17:08:40,Debit,San Francisco,Branch,47.0,Engineer,194.0,1.0,4760.34,2024-11-04 8:11:24,1,2,1
241.45000000000002,2023-07-24 16:02:33,Debit,Portland,Online,26.0,Student,158.0,1.0,1594.04,2024-11-04 8:08:42,1,0,2
23.24,2023-04-13 16:41:41,Debit,Indianapolis,Branch,68.0,Doctor,129.0,1.0,13777.79,2024-11-04 8:10:55,0,4,0
314.52,2023-03-20 17:21:43,Debit,Memphis,ATM,80.0,Retired,229.0,1.0,7071.32,2024-11-04 8:06:44,1,4,0
854.64,2023-11-07 18:57:13,Debit,Fort Worth,Branch,56.0,Retired,118.0,1.0,2989.25,2024-11-04 8:08:54,4,3,1
261.19,2023-01-12 17:12:22,Debit,Oklahoma City,ATM,64.0,Retired,52.00000000000001,1.0,7620.6,2024-11-04 8:09:48,1,3,0
11.86,2023-09-05 16:43:36,Debit,Sacramento,Branch,31.0,Engineer,129.0,1.0,6782.61,2024-11-04 8:08:52,0,1,2
122.65000000000002,2023-08-17 16:26:57,Debit,Columbus,Online,28.0,Student,41.0,1.0,1968.51,2024-11-04 8:06:57,0,0,2
395.16,2023-07-24 16:14:05,Debit,Milwaukee,Online,56.0,Retired,17.0,1.0,5340.73,2024-11-04 8:11:15,2,3,2
704.69,2023-07-18 17:22:49,Debit,Las Vegas,Online,51.0,Retired,150.0,1.0,3267.84,2024-11-04 8:10:51,3,2,2
369.89,2023-10-18 16:44:36,Debit,San Antonio,ATM,69.0,Retired,69.00000000000001,1.0,6941.47,2024-11-04 8:11:27,2,4,1
10.92,2023-10-20 17:48:44,Debit,Jacksonville,ATM,67.0,Retired,268.0,1.0,7567.2,2024-11-04 8:08:28,0,3,1
199.14,2023-08-02 17:32:29,Debit,Seattle,Branch,31.0,Engineer,36.0,1.0,7001.25,2024-11-04 8:10:52,1,1,2
109.43,2023-01-11 18:07:25,Debit,Denver,nan,70.0,Retired,140.0,1.0,1983.65,2024-11-04 8:09:49,0,4,0
304.15,2023-11-28 16:09:34,Debit,Atlanta,Branch,20.0,Student,40.0,1.0,686.9099999999999,2024-11-04 8:10:17,1,0,1
757.79,2023-01-02 16:30:09,Debit,Charlotte,Online,22.0,Student,117.0,1.0,1443.02,2024-11-04 8:08:27,4,0,0
122.81,2023-10-24 16:12:19,Debit,San Jose,Branch,52.0,Doctor,12.0,1.0,8450.84,2024-11-04 8:09:37,0,2,1
96.25,2023-07-27 16:01:41,Debit,Houston,Online,61.0,Retired,171.0,1.0,7996.699999999999,2024-11-04 8:06:36,0,3,2
142.55,2023-05-16 16:45:46,Debit,Kansas City,Online,67.0,Doctor,97.0,1.0,1262.68,2024-11-04 8:07:26,0,3,2
24.86,2023-02-13 16:53:36,Debit,Jacksonville,Branch,58.0,Engineer,292.0,1.0,2591.65,2024-11-04 8:12:04,0,3,0
103.08,2023-11-14 16:09:22,Debit,San Francisco,Online,60.0,Doctor,109.0,1.0,12002.16,2024-11-04 8:10:18,0,3,1
116.27,2023-11-28 18:04:26,Debit,Portland,Online,57.0,Engineer,94.0,1.0,8726.92,2024-11-04 8:11:49,0,3,1
206.84,2023-09-13 18:47:47,Debit,Philadelphia,Branch,20.0,Student,154.0,1.0,454.66,2024-11-04 8:10:50,1,0,1
37.4,nan,Debit,Raleigh,ATM,20.0,Student,84.00000000000001,1.0,1519.51,2024-11-04 8:12:08,0,0,1
154.21,2023-01-02 16:01:26,Debit,Miami,Online,46.0,Engineer,75.0,1.0,8045.77,2024-11-04 8:10:33,0,2,0
199.37,2023-06-29 17:39:21,Debit,Chicago,Online,24.0,Student,79.0,1.0,1331.3,2024-11-04 8:08:44,1,0,2
18.23,2023-03-22 17:31:23,Debit,Nashville,ATM,56.0,Engineer,28.0,1.0,8422.2,2024-11-04 8:11:20,0,3,0
398.7,2023-08-28 16:02:11,Debit,Albuquerque,ATM,47.0,Doctor,276.0,1.0,7987.740000000001,2024-11-04 8:09:04,2,2,2
122.14,2023-02-20 16:20:28,Debit,Omaha,Online,22.0,Student,119.42293906810038,1.0,327.68,2024-11-04 8:08:04,0,0,0
378.2,2023-01-09 17:12:40,Debit,Mesa,Branch,40.0,Engineer,167.0,1.0,7372.81,2024-11-04 8:11:02,2,1,0
124.74,2023-11-27 16:33:20,Debit,Los Angeles,ATM,49.0,Engineer,33.0,1.0,2987.97,2024-11-04 8:08:17,0,2,1
17.1,2023-12-25 16:56:06,Debit,Albuquerque,ATM,53.0,Retired,101.0,1.0,1619.54,2024-11-04 8:11:05,0,2,1
287.05,2023-04-14 16:00:51,Debit,Milwaukee,ATM,22.0,Student,212.0,1.0,1204.65,2024-11-04 8:10:59,1,0,0
874.72,2023-03-03 16:21:27,Debit,San Francisco,Online,28.0,Engineer,173.0,1.0,4630.58,2024-11-04 8:08:17,4,0,0
348.44,2023-11-06 17:58:34,Debit,Baltimore,Online,24.0,Student,147.0,1.0,1022.94,2024-11-04 8:09:55,1,0,1
128.4,2023-03-20 17:17:27,Debit,Tucson,ATM,69.0,Retired,30.999999999999996,1.0,2610.64,2024-11-04 8:11:44,0,4,0
320.93,2023-06-22 16:05:35,Debit,Atlanta,Online,55.0,Engineer,178.0,1.0,9451.66,2024-11-04 8:10:27,1,2,2
1.41,2023-06-07 17:02:33,Debit,Sacramento,ATM,53.0,Retired,278.0,1.0,1244.17,2024-11-04 8:12:04,0,2,2
50.52,2023-04-06 16:03:23,Debit,Los Angeles,Branch,54.0,Doctor,293.0,1.0,12815.24,2024-11-04 8:06:58,0,2,0
12.94,2023-08-28 17:08:41,Debit,Fresno,Branch,23.0,Student,158.0,1.0,921.23,2024-11-04 8:10:32,0,0,2
329.75,2023-12-25 17:31:53,Debit,Sacramento,Online,56.0,Retired,211.0,1.0,6009.43,2024-11-04 8:09:57,1,3,1
40.79,2023-11-17 16:40:09,Debit,Milwaukee,ATM,18.0,Student,80.0,1.0,1769.33,2024-11-04 8:11:29,0,0,1
150.6,2023-04-17 17:43:23,Debit,Miami,ATM,69.0,Retired,59.00000000000001,1.0,3240.14,2024-11-04 8:07:30,0,4,0
29.5,2023-07-20 18:26:11,Debit,San Antonio,Online,73.0,Retired,129.0,1.0,1229.32,2024-11-04 8:09:30,0,4,2
54.34,2023-12-25 18:03:33,Debit,Albuquerque,ATM,65.0,Doctor,45.99999999999999,1.0,8019.890000000001,2024-11-04 8:11:47,0,3,1
18.25,2023-08-16 16:41:21,Debit,Kansas City,ATM,53.0,Doctor,18.0,1.0,14328.29,2024-11-04 8:08:43,0,2,2
633.87,2023-12-08 16:06:14,Debit,Kansas City,Online,27.0,Student,175.0,1.0,330.16,2024-11-04 8:09:58,3,0,1
81.15,2023-02-17 16:28:12,Debit,Miami,ATM,19.0,Student,114.0,1.0,1595.26,2024-11-04 8:09:07,0,0,0
83.95,2023-06-14 16:16:25,Debit,New York,Online,75.0,Retired,170.0,1.0,7413.18,2024-11-04 8:06:37,0,4,2
172.68,2023-02-20 16:07:41,Debit,Baltimore,ATM,33.0,Doctor,17.0,1.0,10724.95,2024-11-04 8:07:49,0,1,0
139.88,2023-01-23 16:05:26,Debit,Colorado Springs,ATM,34.0,Engineer,162.0,1.0,2969.71,2024-11-04 8:07:25,0,1,0
165.55,2023-10-02 18:21:39,Debit,Dallas,Branch,28.0,Student,115.0,1.0,761.7799999999999,2024-11-04 8:08:55,0,0,1
285.69,2023-12-06 18:15:42,Debit,Miami,ATM,63.0,Retired,35.0,1.0,2552.54,2024-11-04 8:07:59,1,3,1
532.4,2023-08-24 16:46:58,Debit,Jacksonville,ATM,22.0,Student,149.0,1.0,1033.73,2024-11-04 8:09:47,2,0,2
293.85,2023-08-10 16:23:08,Debit,Charlotte,Online,25.0,Student,144.0,1.0,1919.97,2024-11-04 8:09:31,1,0,2
27.94,2023-11-03 18:44:38,Debit,Atlanta,Branch,79.0,Retired,120.0,1.0,1893.4399999999998,2024-11-04 8:08:30,0,4,1
270.36,2023-03-03 16:57:11,Debit,Oklahoma City,ATM,25.0,Student,37.0,1.0,1783.04,2024-11-04 8:07:51,1,0,0
506.03000000000003,2023-07-12 16:14:08,Debit,Detroit,Branch,21.0,Student,21.000000000000004,1.0,1123.89,2024-11-04 8:09:26,2,0,2
206.95,2023-08-03 16:19:27,Debit,Seattle,Branch,22.0,Student,30.999999999999996,1.0,1817.65,2024-11-04 8:07:36,1,0,2
350.96,2023-06-08 16:26:48,Debit,Tucson,ATM,63.0,Retired,167.0,1.0,5463.94,2024-11-04 8:08:03,1,3,2
261.63,2023-05-29 18:27:43,Debit,Chicago,Branch,20.0,Student,150.0,1.0,477.03,2024-11-04 8:09:33,1,0,2
46.12,2023-06-05 17:28:06,Debit,Fresno,Branch,59.0,Doctor,30.0,1.0,8874.01,2024-11-04 8:08:32,0,3,2
331.66,2023-09-11 17:52:59,Debit,Las Vegas,ATM,76.0,Retired,145.0,1.0,7216.3,2024-11-04 8:08:23,1,4,1
49.84,2023-10-13 16:05:10,Debit,Chicago,ATM,49.0,Doctor,146.0,1.0,7872.04,2024-11-04 8:07:16,0,2,1
556.04,2023-07-10 16:41:50,Debit,Denver,ATM,72.0,Retired,26.999999999999996,1.0,5200.04,2024-11-04 8:07:38,3,4,2
745.95,2023-12-15 16:38:43,Debit,Memphis,ATM,58.0,Doctor,127.0,1.0,13264.14,nan,4,3,1
67.25,2023-07-03 16:38:45,Debit,Miami,Online,19.0,Student,157.0,1.0,467.4,2024-11-04 8:11:37,0,0,2
93.63,2023-08-21 18:11:41,Debit,New York,ATM,29.0,Engineer,141.0,1.0,9873.62,2024-11-04 8:09:57,0,0,2
74.11,2023-07-18 16:05:40,Debit,San Jose,Branch,22.0,nan,49.0,1.0,1257.9,2024-11-04 8:09:02,0,0,2
291.27,2023-06-19 17:58:54,Debit,Detroit,Branch,77.0,Retired,121.0,1.0,6878.86,2024-11-04 8:10:16,1,4,2
98.41,2023-06-12 17:09:42,Debit,Sacramento,Online,27.0,Student,48.0,1.0,912.7099999999999,2024-11-04 8:08:45,0,0,2
127.56999999999998,2023-02-27 17:17:05,Debit,Nashville,ATM,52.0,Retired,75.0,1.0,6118.2,2024-11-04 8:10:45,0,2,0
392.05,2023-06-19 16:32:01,Debit,Denver,ATM,60.0,Engineer,172.0,1.0,4383.69,2024-11-04 8:06:25,2,3,2
849.76,2023-08-16 16:28:30,Debit,Seattle,ATM,25.0,Student,269.0,1.0,373.88,2024-11-04 8:07:50,4,0,2
172.5,2023-11-14 16:23:09,Debit,Columbus,Online,68.0,Doctor,30.999999999999996,1.0,6851.16,2024-11-04 8:11:14,0,4,1
152.34,2023-10-12 17:10:20,Debit,Omaha,Branch,55.0,Doctor,115.0,1.0,6853.51,2024-11-04 8:08:11,0,2,1
21.13,2023-04-25 16:11:22,Debit,Dallas,Branch,28.0,Student,153.0,1.0,948.7,2024-11-04 8:10:17,0,0,0
111.55,2023-12-28 16:27:12,Debit,Denver,ATM,46.0,Doctor,101.0,1.0,12221.17,2024-11-04 8:08:09,0,2,1
148.77,2023-03-30 18:20:58,Debit,San Jose,Branch,67.0,Retired,175.0,1.0,2138.42,2024-11-04 8:11:51,0,3,0
14.08,2023-02-06 18:18:26,Debit,nan,Branch,57.0,Retired,154.0,1.0,3908.6499999999996,2024-11-04 8:08:27,0,3,0
180.94,2023-07-24 16:41:18,Debit,Raleigh,Branch,75.0,Retired,57.0,1.0,7659.990000000001,2024-11-04 8:10:34,1,4,2
77.9,2023-12-25 17:42:00,Debit,Washington,Branch,21.0,Student,128.0,1.0,664.7199999999999,2024-11-04 8:08:41,0,0,1
100.68,2023-01-12 16:44:29,Debit,Memphis,Online,63.0,Retired,139.0,1.0,1123.75,2024-11-04 8:12:10,0,3,0
589.64,2023-09-21 16:05:38,Debit,Charlotte,Online,62.0,Retired,210.0,1.0,2039.4,2024-11-04 8:11:53,3,3,1
651.55,2023-03-10 17:34:34,Debit,Phoenix,Online,72.0,Retired,82.0,1.0,2325.78,2024-11-04 8:09:47,3,4,0
80.97,2023-01-09 17:27:58,Debit,Seattle,Online,38.0,Doctor,157.0,1.0,5926.31,2024-11-04 8:09:06,0,1,0
191.89,2023-06-27 16:37:04,Debit,San Antonio,Branch,25.0,Student,14.0,1.0,399.57,2024-11-04 8:09:55,1,0,2
201.53,2023-11-06 16:31:43,Debit,Tucson,Online,68.0,Retired,287.0,1.0,2732.86,2024-11-04 8:12:21,1,4,1
8.45,2023-02-10 17:45:34,Debit,Philadelphia,ATM,22.0,Student,141.0,1.0,1115.3,2024-11-04 8:07:47,0,0,0
435.98,2023-10-12 16:29:09,Debit,Mesa,Branch,30.0,Engineer,105.0,1.0,7334.08,2024-11-04 8:11:05,2,0,1
16.27,2023-02-13 17:58:45,Debit,Atlanta,ATM,57.0,Doctor,44.0,1.0,10971.32,2024-11-04 8:09:04,0,3,0
290.86,2023-06-05 17:45:07,Debit,Louisville,Online,45.0,Doctor,36.0,1.0,14631.88,2024-11-04 8:10:45,1,2,2
85.73,2023-03-01 16:09:58,Debit,Virginia Beach,ATM,41.0,Doctor,266.0,1.0,14928.35,2024-11-04 8:08:37,0,1,0
40.03,2023-01-09 17:17:53,Debit,Omaha,Branch,23.0,Student,200.00000000000003,1.0,6408.8,2024-11-04 8:12:08,0,0,0
346.12,2023-12-29 17:55:30,Debit,San Francisco,Branch,44.0,Doctor,12.0,1.0,13084.27,2024-11-04 8:11:00,1,2,1
252.92999999999998,2023-02-06 16:05:08,Debit,Portland,ATM,75.0,Retired,222.0,1.0,2760.37,2024-11-04 8:07:53,1,4,0
58.7,2023-03-03 16:00:01,Debit,New York,nan,67.0,Doctor,141.0,1.0,8937.35,2024-11-04 8:07:12,0,3,0
7.5600000000000005,2023-02-06 16:38:45,Debit,Milwaukee,ATM,40.0,Doctor,145.0,1.0,8528.72,2024-11-04 8:07:19,0,1,0
540.4,2023-02-22 16:42:17,Debit,Houston,Branch,45.0,Doctor,272.0,1.0,425.77,2024-11-04 8:06:52,3,2,0
264.14,2023-07-28 17:36:30,Debit,Baltimore,ATM,64.0,Doctor,125.0,1.0,8459.26,2024-11-04 8:07:21,1,3,2
248.15000000000003,2023-06-15 16:41:00,Debit,Milwaukee,ATM,75.0,Retired,202.0,1.0,2649.23,2024-11-04 8:08:53,1,4,2
24.34,2023-11-29 17:15:02,Debit,Raleigh,Branch,54.0,Engineer,110.0,1.0,6659.12,2024-11-04 8:09:23,0,2,1
428.61,2023-01-09 16:12:00,Debit,Fort Worth,ATM,66.0,Doctor,61.99999999999999,1.0,11937.04,2024-11-04 8:09:42,2,3,0
165.8,2023-05-04 17:46:15,Debit,Nashville,Online,60.0,Engineer,287.0,1.0,2064.76,2024-11-04 8:07:57,0,3,0
289.18,2023-08-29 16:17:55,Debit,Baltimore,ATM,65.0,Retired,64.0,1.0,3139.75,2024-11-04 8:11:11,1,3,2
125.38999999999999,2023-07-31 16:52:24,Debit,Los Angeles,ATM,21.0,Student,140.0,1.0,202.69,2024-11-04 8:06:49,0,0,2
305.18,2023-06-05 17:48:33,Debit,Chicago,Online,58.0,Retired,215.99999999999997,1.0,4474.2,2024-11-04 8:08:22,1,3,2
42.09,2023-01-20 18:31:25,Debit,Denver,Branch,29.0,Engineer,118.0,1.0,5526.28,2024-11-04 8:06:50,0,0,0
607.28,2023-01-23 16:47:11,Debit,Baltimore,ATM,32.0,Doctor,84.00000000000001,1.0,9679.68,2024-11-04 8:10:16,3,1,0
91.9,2023-05-15 16:19:03,Debit,Chicago,Online,77.0,Retired,125.0,1.0,1033.94,2024-11-04 8:10:48,0,4,2
303.43,2023-06-06 17:32:57,Debit,Virginia Beach,Branch,22.0,Student,30.0,1.0,1833.24,2024-11-04 8:08:11,1,0,2
668.78,2023-10-23 17:25:04,Debit,Mesa,ATM,20.0,Student,141.0,1.0,983.6799999999998,2024-11-04 8:09:12,3,0,1
247.93,2023-08-14 18:08:27,Debit,Indianapolis,Branch,37.0,Engineer,79.0,1.0,9801.48,2024-11-04 8:09:24,1,1,2
34.67,2023-04-25 16:34:55,Debit,Chicago,Online,19.0,Student,71.0,1.0,888.6,2024-11-04 8:11:38,0,0,0
148.26,2023-05-08 17:33:08,Debit,Omaha,ATM,25.0,Student,57.0,1.0,958.7,2024-11-04 8:12:13,0,0,2
373.99,2023-10-23 16:27:20,Debit,Sacramento,ATM,60.0,Doctor,140.0,1.0,8590.5,2024-11-04 8:07:10,2,3,1
254.33999999999997,2023-09-14 17:04:03,Debit,El Paso,Online,49.0,Engineer,119.42293906810038,1.0,5461.08,2024-11-04 8:11:06,1,2,1
819.48,2023-10-05 16:27:27,Debit,Virginia Beach,ATM,25.0,Student,26.0,1.0,1804.5,2024-11-04 8:08:37,4,0,1
14.0,2023-09-06 16:24:45,Debit,San Antonio,ATM,49.0,Engineer,173.0,1.0,7975.179999999999,2024-11-04 8:09:26,0,2,2
57.16,2023-06-15 18:45:38,Debit,Columbus,ATM,40.0,Engineer,74.0,1.0,222.22,2024-11-04 8:08:46,0,1,2
282.26,2023-06-26 16:55:17,Debit,Memphis,Online,37.0,Engineer,278.0,1.0,6857.2,2024-11-04 8:08:20,1,1,2
46.96,2023-06-30 16:44:37,Debit,Las Vegas,Online,46.0,Engineer,119.42293906810038,1.0,2028.92,nan,0,2,2
473.2,2023-08-07 16:02:07,Debit,Houston,Online,34.0,Doctor,173.0,1.0,248.52,2024-11-04 8:10:30,2,1,2
192.97,2023-03-13 16:10:01,Debit,Sacramento,ATM,59.0,Retired,140.0,1.0,3019.04,2024-11-04 8:06:34,1,3,0
168.99,2023-05-01 18:38:15,Debit,Baltimore,ATM,18.0,Student,203.0,1.0,1523.57,2024-11-04 8:10:01,0,0,0
1.8200000000000003,2023-04-13 17:35:38,Debit,San Francisco,Online,80.0,Retired,60.00000000000001,1.0,5571.39,2024-11-04 8:09:18,0,4,0
40.9,2023-06-01 18:27:12,Debit,Charlotte,ATM,55.0,Doctor,37.0,1.0,1514.34,2024-11-04 8:11:02,0,2,2
78.91,2023-03-01 17:07:06,Debit,Sacramento,Online,61.0,Doctor,157.0,1.0,1817.43,2024-11-04 8:10:43,0,3,0
148.13,2023-03-17 16:34:52,Debit,Phoenix,Branch,58.0,Retired,56.0,1.0,2189.38,2024-11-04 8:07:00,0,3,0
164.52,2023-12-25 16:11:46,Debit,Dallas,ATM,61.0,Doctor,162.0,1.0,11036.74,2024-11-04 8:11:17,0,3,1
720.89,2023-12-18 17:10:48,Debit,Indianapolis,ATM,27.0,Student,120.0,1.0,447.06,2024-11-04 8:10:01,4,0,1
268.7,2023-10-03 16:16:01,Debit,Milwaukee,ATM,53.0,Retired,63.0,1.0,2104.74,2024-11-04 8:06:40,1,2,1
637.34,2023-09-01 16:19:43,Debit,Indianapolis,ATM,51.0,Retired,278.0,1.0,5183.5,2024-11-04 8:09:55,3,2,2
418.02,2023-06-06 17:56:44,Debit,Los Angeles,ATM,46.0,Doctor,110.0,1.0,11011.86,2024-11-04 8:06:33,2,2,2
251.4,2023-07-05 16:52:09,Debit,Tucson,ATM,57.0,Retired,178.0,1.0,2561.67,2024-11-04 8:11:03,1,3,2
184.56,2023-11-30 16:07:36,Debit,Virginia Beach,Online,21.0,Student,93.0,1.0,1549.27,2024-11-04 8:06:41,1,0,1
33.76,2023-01-16 17:39:25,Debit,Seattle,Online,26.0,Engineer,227.0,1.0,3253.51,2024-11-04 8:08:48,0,0,0
253.46000000000004,2023-05-22 16:27:35,Debit,Memphis,ATM,45.0,Engineer,60.00000000000001,1.0,5113.438123505977,2024-11-04 8:07:11,1,2,2
42.56,2023-07-31 16:25:38,Debit,Fresno,Online,18.0,Student,146.0,1.0,4361.44,2024-11-04 8:07:12,0,0,2
680.76,2023-02-27 16:38:41,Debit,nan,Branch,21.0,Student,165.0,1.0,572.97,2024-11-04 8:09:04,3,0,0
53.83,2023-05-31 17:21:07,Debit,Baltimore,Branch,70.0,Retired,131.0,1.0,4580.59,2024-11-04 8:11:45,0,4,2
11.09,2023-10-31 16:54:40,Debit,Charlotte,Branch,51.0,Engineer,95.0,1.0,2990.05,2024-11-04 8:10:21,0,2,1
37.81,2023-07-24 16:44:34,Debit,nan,Branch,63.0,Retired,195.0,1.0,5208.98,2024-11-04 8:11:06,0,3,2
449.18,2023-12-25 17:01:44,Debit,Denver,Online,67.0,Retired,50.00000000000001,1.0,1025.99,2024-11-04 8:09:23,2,3,1
297.6,2023-10-03 16:48:49,Debit,Milwaukee,Online,39.0,Doctor,162.0,1.0,1461.17,2024-11-04 8:09:49,1,1,1
683.75,2023-02-20 18:56:31,Debit,Las Vegas,Branch,32.0,Doctor,106.0,1.0,6333.72,2024-11-04 8:07:48,3,1,0
315.94,2023-09-29 18:23:17,Debit,Omaha,ATM,78.0,Retired,93.0,1.0,4273.99,2024-11-04 8:06:28,1,4,1
216.03,2023-10-27 18:28:05,Debit,Boston,ATM,42.0,Doctor,300.0,1.0,10462.77,2024-11-04 8:09:44,1,1,1
17.42,2023-11-08 17:24:54,Debit,Dallas,ATM,74.0,Retired,150.0,1.0,6851.31,2024-11-04 8:12:14,0,4,1
491.91,2023-01-09 17:15:18,Debit,Milwaukee,Online,78.0,Retired,155.0,1.0,2421.94,2024-11-04 8:09:09,2,4,0
218.07,2023-11-06 18:42:53,Debit,Austin,Branch,23.0,Student,243.0,1.0,443.62,2024-11-04 8:06:31,1,0,1
291.09,2023-11-20 18:53:47,Debit,El Paso,Branch,48.0,Engineer,119.42293906810038,1.0,6312.79,2024-11-04 8:08:42,1,2,1
613.21,2023-03-15 17:45:31,Debit,Tucson,ATM,61.0,Retired,157.0,1.0,3279.12,2024-11-04 8:10:22,3,3,0
73.83,2023-01-05 18:29:09,Debit,Las Vegas,Online,69.0,Doctor,69.00000000000001,1.0,6020.29,2024-11-04 8:06:50,0,4,0
67.33,2023-04-13 18:15:52,Debit,Detroit,Online,59.0,Engineer,36.0,1.0,5925.98,2024-11-04 8:07:11,0,3,0
26.92,2023-05-18 18:15:02,Debit,Indianapolis,ATM,62.0,Retired,43.0,1.0,1674.94,2024-11-04 8:07:16,0,3,2
18.3,2023-02-13 16:21:46,Debit,Mesa,Online,48.0,Engineer,155.0,1.0,3733.5200000000004,2024-11-04 8:08:03,0,2,0
317.94,2023-01-25 17:46:40,Debit,Los Angeles,ATM,54.0,Engineer,123.99999999999999,1.0,2996.51,2024-11-04 8:11:41,1,2,0
179.38,2023-03-13 17:16:57,Debit,Mesa,Online,40.0,Doctor,173.0,1.0,11666.18,2024-11-04 8:10:30,0,1,0
13.92,2023-05-29 17:30:14,Debit,Los Angeles,ATM,37.0,Engineer,209.0,1.0,2735.84,2024-11-04 8:09:58,0,1,2
365.43,2023-11-23 16:51:06,Debit,Portland,ATM,25.0,Student,176.0,1.0,1073.51,2024-11-04 8:09:24,2,0,1
263.59,2023-01-23 16:03:04,Debit,Dallas,Branch,71.0,Retired,16.0,1.0,6996.35,2024-11-04 8:12:00,1,4,0
54.8,2023-06-01 16:15:49,Debit,Albuquerque,Branch,34.0,Engineer,140.0,1.0,4943.49,2024-11-04 8:08:57,0,1,2
31.389999999999997,2023-01-09 17:09:31,Debit,Tucson,ATM,20.0,Student,15.0,1.0,998.4900000000001,2024-11-04 8:06:27,0,0,0
93.82,2023-06-26 17:37:20,Debit,nan,Online,39.0,Engineer,176.0,1.0,8422.06,2024-11-04 8:11:15,0,1,2
5.71,2023-12-01 17:35:32,Debit,Tucson,Branch,21.0,Student,106.0,1.0,1285.42,2024-11-04 8:10:30,0,0,1
178.39,2023-08-15 18:22:03,Debit,Tucson,Online,34.0,Engineer,98.0,1.0,8469.43,2024-11-04 8:09:32,0,1,2
